is_guest_player,guest_player_name,guest_player_original_team,player_id,clean_sheet,guest_player_type,blue_cards,yellow_cards,red_cards,game_id,goals,id,created_date,updated_date,created_by_id,created_by,is_sample
"false","","","68d92becabf01b43179b22df","false","","0","0","0","6919bfa4c5e29c31ea376e9a","1","69f65234459c079a1329bc93","2026-05-02T19:36:20.980000","2026-05-02T19:36:20.980000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92be0a5d5927b17f64316","false","","0","0","0","6919bfa4c5e29c31ea376e9a","1","69f65233b59608cc10a7cd23","2026-05-02T19:36:19.983000","2026-05-02T19:36:19.983000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92c26482d34f0fe4eb0e2","false","","0","0","0","6919bfa4c5e29c31ea376e9a","4","69f652328af1ed763c61a644","2026-05-02T19:36:18.993000","2026-05-02T19:36:18.993000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92c0d1ae41b8fcd5a823d","false","","0","0","0","6919bfa4c5e29c31ea376e9a","2","69f6523105bdd2d7712ade3d","2026-05-02T19:36:17.973000","2026-05-02T19:36:17.973000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92c3b59d42b2f58a7ef9a","false","","0","0","0","6919bfa4c5e29c31ea376e9a","0","69f65230337fb1c8a63d2254","2026-05-02T19:36:16.969000","2026-05-02T19:36:16.969000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92bc087d34d7045227bdb","false","","0","0","0","6919bfa4c5e29c31ea376e9a","1","69f6522f033268ca85423580","2026-05-02T19:36:15.988000","2026-05-02T19:36:15.988000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab78f6a66aca34fa84f269","false","","0","0","0","6919bfa4c5e29c31ea376e9a","0","69f6522e474c18e84ed5bcad","2026-05-02T19:36:14.643000","2026-05-02T19:36:14.643000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab789e9a39586985ce93a4","false","","0","0","0","6919bfa4c5e29c31ea376e9a","1","69f6522c41b299b161a8a18c","2026-05-02T19:36:12.956000","2026-05-02T19:36:12.956000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","6919b3a34a8467aef02a65d9","false","","0","0","0","6919bfa4c5e29c31ea376e9a","0","69f6522be7bd39b138eb5fec","2026-05-02T19:36:11.986000","2026-05-02T19:36:11.986000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab78c8c01a77d90bc53bce","false","","1","0","0","6919bfa4c5e29c31ea376e9a","0","69f6522a4d7143a0eba9ae10","2026-05-02T19:36:10.962000","2026-05-02T19:36:10.962000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab78abfad750f3ab39547b","false","","0","0","0","6919bfa4c5e29c31ea376e9a","0","69f6522a36d7a2c668840d2f","2026-05-02T19:36:10.004000","2026-05-02T19:36:10.004000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab78eb9a39586985ce975b","false","","0","0","0","6919bfa4c5e29c31ea376e9a","0","69f652283213351ad2b5e45e","2026-05-02T19:36:08.975000","2026-05-02T19:36:08.975000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab759056ea269cdcb5c530","false","","1","0","0","6919bf83f2a1b32c0ef14f32","1","69f650f86a610b39ab166d2c","2026-05-02T19:31:04.966000","2026-05-02T19:31:04.966000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","6919b46baf6c6f3b57966a29","false","","0","0","0","6919bf83f2a1b32c0ef14f32","0","69f650f792ab8eb18a01ba20","2026-05-02T19:31:03.961000","2026-05-02T19:31:03.961000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","6853eeefc30356b62030dbd0","false","","0","0","0","6919bf83f2a1b32c0ef14f32","5","69f650f6c7d2026b0ea355f2","2026-05-02T19:31:02.954000","2026-05-02T19:31:02.954000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab74b4ae4304bc7e3044a3","false","","0","0","0","6919bf83f2a1b32c0ef14f32","1","69f650f634a83b0c055a96cf","2026-05-02T19:31:02.342000","2026-05-02T19:31:02.342000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","6853eeb4db8f796fcb9cbed2","false","","0","0","0","6919bf83f2a1b32c0ef14f32","1","69f650f4c0b9a75fe0930b07","2026-05-02T19:31:00.017000","2026-05-02T19:31:00.017000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab759f48f9c6f07a2a8772","false","","0","0","0","6919bf83f2a1b32c0ef14f32","0","69f650f34414dfd90381a6ae","2026-05-02T19:30:59.108000","2026-05-02T19:30:59.108000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92c9cdccb0330125040de","false","","0","0","0","6919bf83f2a1b32c0ef14f32","0","69f650f1c9f52c152a12a131","2026-05-02T19:30:57.961000","2026-05-02T19:30:57.961000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab77e8c01a77d90bc52f96","false","","1","0","0","6919bf83f2a1b32c0ef14f32","1","69f650f0fff8c2010789169f","2026-05-02T19:30:56.990000","2026-05-02T19:30:56.990000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab7810c01a77d90bc533d9","false","","0","0","0","6919bf83f2a1b32c0ef14f32","0","69f650f0246ab13868d022ad","2026-05-02T19:30:56.010000","2026-05-02T19:30:56.010000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","695e6552c4894440da85b07c","false","","0","0","0","6919bf83f2a1b32c0ef14f32","2","69f650ee67c6a601ab78889e","2026-05-02T19:30:54.841000","2026-05-02T19:30:54.841000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab7747a17e492e28206e11","false","","0","0","0","6919bf83f2a1b32c0ef14f32","1","69f650eeeed32cb5b8cd2cac","2026-05-02T19:30:54.375000","2026-05-02T19:30:54.375000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68a1d185776efca8ec18361d","false","","0","0","0","6919bf83f2a1b32c0ef14f32","0","69f650ed33c5dfc5a2c0f0d3","2026-05-02T19:30:53.896000","2026-05-02T19:30:53.896000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab7752383b084812384a34","false","","1","0","0","6919bf83f2a1b32c0ef14f32","0","69f650ed5239a4fd5f712038","2026-05-02T19:30:53.396000","2026-05-02T19:30:53.396000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab77fe9a39586985ce8b72","false","","0","0","0","6919bf83f2a1b32c0ef14f32","0","69f650eb74e800c4d0362dec","2026-05-02T19:30:51.290000","2026-05-02T19:30:51.290000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92cf346ad50323a2f3d71","false","","0","0","0","6919be841a37b63d6c203e27","2","69ef90a189d8e3dd9cbad713","2026-04-27T16:36:49.234000","2026-04-27T16:36:49.234000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92d0eabf01b43179b2d24","false","","0","0","0","6919be841a37b63d6c203e27","0","69ef90a0c41038a6ed870eec","2026-04-27T16:36:48.730000","2026-04-27T16:36:48.730000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab75eabfb2035f5b95843f","false","","0","0","0","6919be841a37b63d6c203e27","2","69ef90a0416c7376c6660aaa","2026-04-27T16:36:48.245000","2026-04-27T16:36:48.245000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab75dae2b6f1bcc3f2464a","false","","0","0","0","6919be841a37b63d6c203e27","2","69ef909f91d5a55f9cd14d75","2026-04-27T16:36:47.704000","2026-04-27T16:36:47.704000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab764af0a1e4a4d3e5e746","false","","0","0","0","6919be841a37b63d6c203e27","2","69ef909f4b2825b853350dd5","2026-04-27T16:36:47.195000","2026-04-27T16:36:47.195000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab76199a39586985ce7337","false","","0","0","0","6919be841a37b63d6c203e27","1","69ef909e05be23f107a9f35c","2026-04-27T16:36:46.611000","2026-04-27T16:36:46.611000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab765a2d51e44348df8f9d","false","","0","0","0","6919be841a37b63d6c203e27","0","69ef909d9d50b2de93f866ea","2026-04-27T16:36:45.801000","2026-04-27T16:36:45.801000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab78e19a39586985ce96e4","false","","0","0","0","6919be841a37b63d6c203e27","1","69ef909db90ca120c4c3a622","2026-04-27T16:36:45.250000","2026-04-27T16:36:45.250000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab78eb9a39586985ce975b","false","","0","0","0","6919be841a37b63d6c203e27","3","69ef909bd79ba0e7d5593535","2026-04-27T16:36:43.826000","2026-04-27T16:36:43.826000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab789e9a39586985ce93a4","false","","0","0","0","6919be841a37b63d6c203e27","0","69ef909b36c540f44755daba","2026-04-27T16:36:43.342000","2026-04-27T16:36:43.342000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab78d8c01a77d90bc53c71","false","","0","0","0","6919be841a37b63d6c203e27","0","69ef909aaa252103495771bc","2026-04-27T16:36:42.858000","2026-04-27T16:36:42.858000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab78c8c01a77d90bc53bce","false","","0","0","0","6919be841a37b63d6c203e27","1","69ef909afbf0e3ffceb51289","2026-04-27T16:36:42.363000","2026-04-27T16:36:42.363000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","6919b3a34a8467aef02a65d9","false","","0","0","0","6919be841a37b63d6c203e27","0","69ef9099d05e824ad7a09488","2026-04-27T16:36:41.868000","2026-04-27T16:36:41.868000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab78ba5fe0f6efc5826635","false","","0","0","0","6919be841a37b63d6c203e27","0","69ef90994dab314371e76d2d","2026-04-27T16:36:41.387000","2026-04-27T16:36:41.387000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab78f6a66aca34fa84f269","false","","0","0","0","6919be841a37b63d6c203e27","0","69ef9098e8dd5beb31a7522e","2026-04-27T16:36:40.917000","2026-04-27T16:36:40.917000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","6919b46baf6c6f3b57966a29","false","","0","0","0","6919bf5c5ae38990e28a25a9","1","69ef8edef8116396ce9e0861","2026-04-27T16:29:18.043000","2026-04-27T16:29:18.043000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","6853ee82ba18151b17c3bb79","false","","0","0","0","6919bf5c5ae38990e28a25a9","0","69ef8eddbfa750d269b082c5","2026-04-27T16:29:17.513000","2026-04-27T16:29:17.513000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","6853eeb4db8f796fcb9cbed2","false","","0","0","0","6919bf5c5ae38990e28a25a9","1","69ef8edca67f42d4f988074f","2026-04-27T16:29:16.935000","2026-04-27T16:29:16.935000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab74b4ae4304bc7e3044a3","false","","0","0","0","6919bf5c5ae38990e28a25a9","0","69ef8edce3a192182d94bfa4","2026-04-27T16:29:16.451000","2026-04-27T16:29:16.451000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","6853eeefc30356b62030dbd0","false","","0","0","0","6919bf5c5ae38990e28a25a9","2","69ef8edb605f5c88e92c3f3d","2026-04-27T16:29:15.969000","2026-04-27T16:29:15.969000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab759056ea269cdcb5c530","false","","0","0","0","6919bf5c5ae38990e28a25a9","0","69ef8edb3340dc861367571f","2026-04-27T16:29:15.398000","2026-04-27T16:29:15.398000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab757f9a39586985ce6b55","false","","0","0","0","6919bf5c5ae38990e28a25a9","1","69ef8eda2513a3b841cd5f95","2026-04-27T16:29:14.935000","2026-04-27T16:29:14.935000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","6853eec3500d23aa831609b6","false","","0","0","0","6919bf5c5ae38990e28a25a9","0","69ef8eda6d98d94beff96d60","2026-04-27T16:29:14.443000","2026-04-27T16:29:14.443000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab759f48f9c6f07a2a8772","false","","0","0","0","6919bf5c5ae38990e28a25a9","0","69ef8ed9369f5a2aacf8e03f","2026-04-27T16:29:13.885000","2026-04-27T16:29:13.885000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92c0d1ae41b8fcd5a823d","false","","0","0","0","6919bf5c5ae38990e28a25a9","3","69ef8ed95631dbee45c289fa","2026-04-27T16:29:13.291000","2026-04-27T16:29:13.291000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92c04a5d5927b17f64476","false","","0","0","0","6919bf5c5ae38990e28a25a9","0","69ef8ed8d8f9a1dab3dbcc9e","2026-04-27T16:29:12.776000","2026-04-27T16:29:12.776000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92c26482d34f0fe4eb0e2","false","","0","0","0","6919bf5c5ae38990e28a25a9","0","69ef8ed8d8f9a1dab3dbcc9d","2026-04-27T16:29:12.212000","2026-04-27T16:29:12.212000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92be0a5d5927b17f64316","false","","0","0","0","6919bf5c5ae38990e28a25a9","0","69ef8ed7ad34f100a0e22101","2026-04-27T16:29:11.738000","2026-04-27T16:29:11.738000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92bf9226103434e2febe0","false","","0","0","0","6919bf5c5ae38990e28a25a9","0","69ef8ed77d23cc3f765e9c24","2026-04-27T16:29:11.108000","2026-04-27T16:29:11.108000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92becabf01b43179b22df","false","","0","0","0","6919bf5c5ae38990e28a25a9","0","69ef8ed66c8120e6a0db242b","2026-04-27T16:29:10.631000","2026-04-27T16:29:10.631000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92ba78933cc92ae033929","false","","0","0","0","6919bf5c5ae38990e28a25a9","0","69ef8ed6428bbbc76d9415c7","2026-04-27T16:29:10.146000","2026-04-27T16:29:10.146000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab74b4ae4304bc7e3044a3","false","","1","0","0","6919be44bf3d8e8dcc10f452","0","69ef8e21b9d93b08e3dd343f","2026-04-27T16:26:09.525000","2026-04-27T16:26:09.525000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92c0d1ae41b8fcd5a823d","false","","0","0","0","6919be44bf3d8e8dcc10f452","0","69ef8e211747bc5687ecdbc6","2026-04-27T16:26:09.018000","2026-04-27T16:26:09.018000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92c04a5d5927b17f64476","false","","0","0","0","6919be44bf3d8e8dcc10f452","1","69ef8e208f41e042d4abf8dd","2026-04-27T16:26:08.422000","2026-04-27T16:26:08.422000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92c26482d34f0fe4eb0e2","false","","0","0","0","6919be44bf3d8e8dcc10f452","0","69ef8e1f79a4760e132b1022","2026-04-27T16:26:07.679000","2026-04-27T16:26:07.679000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92be0a5d5927b17f64316","false","","0","0","0","6919be44bf3d8e8dcc10f452","0","69ef8e1fd08e62ada03e486d","2026-04-27T16:26:07.074000","2026-04-27T16:26:07.074000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92bf9226103434e2febe0","false","","0","0","0","6919be44bf3d8e8dcc10f452","0","69ef8e1ebb7ca66b113976ef","2026-04-27T16:26:06.464000","2026-04-27T16:26:06.464000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92becabf01b43179b22df","false","","0","0","0","6919be44bf3d8e8dcc10f452","0","69ef8e1de8a8e67b91c9ccad","2026-04-27T16:26:05.940000","2026-04-27T16:26:05.940000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92ba78933cc92ae033929","false","","0","0","0","6919be44bf3d8e8dcc10f452","0","69ef8e1d43a22d888a56c55d","2026-04-27T16:26:05.387000","2026-04-27T16:26:05.387000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","6853ee82ba18151b17c3bb79","false","","0","0","0","6919be44bf3d8e8dcc10f452","0","69ef8e1c3623d2a5bfdd4e2f","2026-04-27T16:26:04.827000","2026-04-27T16:26:04.827000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","6853eeb4db8f796fcb9cbed2","false","","0","0","0","6919be44bf3d8e8dcc10f452","1","69ef8e1cdf06afb91aff4d5d","2026-04-27T16:26:04.285000","2026-04-27T16:26:04.285000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","6919b46baf6c6f3b57966a29","false","","0","0","0","6919be44bf3d8e8dcc10f452","0","69ef8e1bd8f9a1dab3dbcc5d","2026-04-27T16:26:03.793000","2026-04-27T16:26:03.793000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","6853eeefc30356b62030dbd0","false","","0","0","0","6919be44bf3d8e8dcc10f452","2","69ef8e1b1bfcffd046e51e90","2026-04-27T16:26:03.309000","2026-04-27T16:26:03.309000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab759056ea269cdcb5c530","false","","0","0","0","6919be44bf3d8e8dcc10f452","0","69ef8e1a41247e5e7dd49230","2026-04-27T16:26:02.712000","2026-04-27T16:26:02.712000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab757f9a39586985ce6b55","false","","0","0","0","6919be44bf3d8e8dcc10f452","0","69ef8e1a9c92bc437f2a54a9","2026-04-27T16:26:02.084000","2026-04-27T16:26:02.084000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","6853eec3500d23aa831609b6","false","","0","0","0","6919be44bf3d8e8dcc10f452","0","69ef8e19227f964517de4a85","2026-04-27T16:26:01.527000","2026-04-27T16:26:01.527000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab759f48f9c6f07a2a8772","false","","0","0","0","6919be44bf3d8e8dcc10f452","0","69ef8e19c6c2488d1a102070","2026-04-27T16:26:01.039000","2026-04-27T16:26:01.039000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab78eb9a39586985ce975b","false","","0","0","0","6919bf425ae38990e28a259e","2","69e523bcb45e1d40c0a0770e","2026-04-19T18:49:32.433000","2026-04-19T18:49:32.433000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab789e9a39586985ce93a4","false","","0","0","0","6919bf425ae38990e28a259e","3","69e523bb8d1bb66b72a8088e","2026-04-19T18:49:31.963000","2026-04-19T18:49:31.963000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab78abfad750f3ab39547b","false","","1","0","0","6919bf425ae38990e28a259e","0","69e523bb891d1950718f7c9e","2026-04-19T18:49:31.493000","2026-04-19T18:49:31.493000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab78c8c01a77d90bc53bce","false","","0","0","0","6919bf425ae38990e28a259e","0","69e523babc835d35ecafd1a9","2026-04-19T18:49:30.787000","2026-04-19T18:49:30.787000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","6919b3a34a8467aef02a65d9","false","","0","0","0","6919bf425ae38990e28a259e","0","69e523ba60c305d325b097bb","2026-04-19T18:49:30.314000","2026-04-19T18:49:30.314000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab78ba5fe0f6efc5826635","false","","0","0","0","6919bf425ae38990e28a259e","0","69e523b97af0081523b3b5dd","2026-04-19T18:49:29.834000","2026-04-19T18:49:29.834000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab78f6a66aca34fa84f269","false","","0","0","0","6919bf425ae38990e28a259e","0","69e523b9d98b62a7c3bd7e2c","2026-04-19T18:49:29.370000","2026-04-19T18:49:29.370000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92d3ff1ff1054b69fa345","false","","0","0","0","6919bf425ae38990e28a259e","0","69e523b80844604546436b87","2026-04-19T18:49:28.894000","2026-04-19T18:49:28.894000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab784fa66aca34fa84ec8b","false","","0","0","0","6919bf425ae38990e28a259e","0","69e523b80426cfe3ce7f3edd","2026-04-19T18:49:28.411000","2026-04-19T18:49:28.411000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab7830d7b4170f4ba45456","false","","0","0","0","6919bf425ae38990e28a259e","4","69e523b72c41a36bfd1f6609","2026-04-19T18:49:27.898000","2026-04-19T18:49:27.898000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab785c9a39586985ce90bf","false","","0","0","0","6919bf425ae38990e28a259e","0","69e523b7482940c1105f0ab2","2026-04-19T18:49:27.430000","2026-04-19T18:49:27.430000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68f24e080f6f7e6638277f42","false","","0","0","0","6919bf425ae38990e28a259e","1","69e523b6a70a84757ad9ca4d","2026-04-19T18:49:26.956000","2026-04-19T18:49:26.956000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab7846b50a0c1338ea05b8","false","","0","0","0","6919bf425ae38990e28a259e","4","69e523b63c812252e10ceaf7","2026-04-19T18:49:26.470000","2026-04-19T18:49:26.470000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab783d3d8ab945ca716a21","false","","0","0","0","6919bf425ae38990e28a259e","1","69e523b5f6aa7d60349ebcda","2026-04-19T18:49:25.994000","2026-04-19T18:49:25.994000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab7886a17e492e28207ed2","false","","0","0","0","6919bf425ae38990e28a259e","0","69e523b5cd69ea25c2903862","2026-04-19T18:49:25.467000","2026-04-19T18:49:25.467000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab768eae4304bc7e30579c","false","","0","0","0","6919bf06f0d3677943bb29d0","0","69e5230dd8d77ba426319c09","2026-04-19T18:46:37.629000","2026-04-19T18:46:37.629000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab7685a33e8cf8153db269","false","","0","0","0","6919bf06f0d3677943bb29d0","0","69e5230d16967cd0bb4dacf0","2026-04-19T18:46:37.132000","2026-04-19T18:46:37.132000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab76acae4304bc7e3058f5","false","","0","0","0","6919bf06f0d3677943bb29d0","0","69e5230ceb26c9f9ee3d263d","2026-04-19T18:46:36.650000","2026-04-19T18:46:36.650000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68ab767b5fe0f6efc5824d00","false","","1","0","0","6919bf06f0d3677943bb29d0","0","69e5230cf8ec754bf81a018c","2026-04-19T18:46:36.179000","2026-04-19T18:46:36.179000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92b0309e942f7fd80cf8b","false","","0","0","0","6919bf06f0d3677943bb29d0","0","69e5230b60c305d325b09799","2026-04-19T18:46:35.709000","2026-04-19T18:46:35.709000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
"false","","","68d92b14226103434e2fe280","false","","0","0","0","6919bf06f0d3677943bb29d0","0","69e5230b061307c3b4d59e49","2026-04-19T18:46:35.204000","2026-04-19T18:46:35.204000","68ced33199eee0cc26184af5","idorichter4@gmail.com","false"
